1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorchSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
928.0,992.0,4.0,No,220.0,Rec,708.0,0.0,400.0,Unf,1948.0,1920.0,TA,11345.0,95.0,567.0,0.0,5.0,5.0,928.0,0.0,1948.0,1950.0,137000.0
920.0,941.0,3.0,No,700.0,GLQ,216.0,37.0,492.0,RFn,2002.0,1861.0,Gd,13450.0,95.0,0.0,91.0,5.0,7.0,916.0,138.6,2002.0,2002.0,200000.0
1482.0,780.0,4.0,Gd,871.0,GLQ,611.0,0.0,749.0,Fin,2003.0,2262.0,Gd,12244.0,85.0,226.0,0.0,5.0,8.0,1482.0,184.0,2003.0,2003.0,305000.0
742.0,729.0,3.0,No,381.0,GLQ,348.0,0.0,440.0,Unf,1999.0,1471.0,TA,3230.0,34.0,894.0,24.0,5.0,6.0,729.0,105.4,1999.0,1999.0,172500.0
975.0,975.0,3.0,No,649.0,Unf,326.0,0.0,576.0,RFn,1997.0,1950.0,Gd,7399.0,66.0,1600.0,10.0,5.0,7.0,975.0,131.4,1997.0,1998.0,239000.0
811.0,576.0,3.0,No,0.0,Unf,811.0,83.2,256.0,Unf,1954.0,1387.0,Gd,6000.0,50.0,0.0,0.0,4.0,5.0,811.0,65.6,1954.0,1954.0,93000.0
1071.0,1101.0,3.0,No,0.0,Unf,1063.0,0.0,947.0,RFn,2006.0,2172.0,Gd,14154.0,109.0,350.0,62.0,5.0,7.0,1063.0,168.0,2006.0,2006.0,280000.0
1048.0,0.0,3.0,No,586.0,BLQ,462.0,31.6,286.0,Unf,1956.0,1048.0,TA,10152.0,72.0,120.0,20.0,5.0,5.0,1048.0,110.2,1956.0,1956.0,135000.0
964.0,925.0,4.0,No,0.0,Unf,925.0,48.8,308.0,Unf,1960.0,1889.0,TA,10120.0,60.0,0.0,0.0,4.0,7.0,925.0,0.0,1910.0,1950.0,122000.0
1344.0,0.0,3.0,No,111.0,GLQ,354.0,31.6,525.0,RFn,1958.0,1344.0,Gd,14375.0,79.8,541.0,118.0,6.0,6.0,819.0,71.0,1958.0,1958.0,137500.0
780.0,0.0,2.0,Av,632.0,ALQ,148.0,76.0,352.0,Unf,1973.0,780.0,TA,7200.0,60.0,0.0,0.0,7.0,5.0,780.0,196.0,1972.0,1972.0,124900.0
1339.0,0.0,3.0,No,504.0,LwQ,525.0,0.0,294.0,Unf,1958.0,1339.0,TA,7560.0,70.0,0.0,0.0,6.0,5.0,1029.0,186.2,1958.0,1965.0,139000.0
1328.0,653.0,4.0,No,622.0,BLQ,500.0,31.6,576.0,Unf,1981.0,1981.0,Gd,7804.0,65.0,0.0,44.0,3.0,4.0,1122.0,431.0,1928.0,1950.0,135000.0
1001.0,634.0,2.0,No,0.0,Unf,485.0,0.0,255.0,Unf,1950.0,1635.0,Gd,5310.0,59.0,0.0,0.0,8.0,6.0,485.0,39.2,1910.0,2003.0,117000.0
958.0,620.0,3.0,No,403.0,BLQ,238.0,31.6,240.0,Unf,1941.0,1578.0,Fa,9490.0,79.0,0.0,0.0,7.0,6.0,806.0,121.8,1941.0,1950.0,133000.0
864.0,0.0,3.0,No,191.0,ALQ,673.0,76.0,463.0,Unf,1994.0,864.0,TA,8120.0,70.0,0.0,0.0,7.0,4.0,864.0,0.0,1970.0,1970.0,124500.0
1040.0,0.0,3.0,No,732.0,GLQ,308.0,0.0,576.0,Unf,2000.0,1040.0,Gd,12464.0,82.0,0.0,0.0,5.0,5.0,1040.0,154.6,1996.0,1996.0,152000.0
684.0,512.0,3.0,Mn,0.0,Unf,684.0,0.0,528.0,Unf,2005.0,1196.0,Gd,12354.0,67.0,0.0,46.0,8.0,6.0,684.0,39.2,1920.0,2000.0,110000.0
1050.0,1028.0,3.0,No,789.0,GLQ,245.0,0.0,836.0,Fin,2008.0,2078.0,Ex,10800.0,85.0,100.0,102.0,5.0,8.0,1034.0,186.6,2007.0,2008.0,339750.0
1086.0,838.0,3.0,Av,956.0,GLQ,130.0,0.0,592.0,RFn,1998.0,1924.0,Gd,12011.0,78.0,530.0,75.0,5.0,8.0,1086.0,208.0,1998.0,1998.0,280000.0
1436.0,884.0,3.0,No,774.0,ALQ,104.0,28.8,180.0,Unf,1945.0,2320.0,Gd,7259.0,61.0,0.0,0.0,8.0,6.0,1028.0,224.6,1945.0,2002.0,259500.0
960.0,0.0,3.0,No,0.0,Unf,672.0,0.0,288.0,Unf,1956.0,960.0,TA,8926.0,66.6,0.0,0.0,3.0,4.0,672.0,39.2,1956.0,1956.0,112000.0
1402.0,0.0,2.0,Av,0.0,Unf,1258.0,0.0,648.0,Fin,2006.0,1402.0,Gd,3922.0,53.0,72.0,16.0,5.0,7.0,1258.0,148.6,2006.0,2007.0,194201.0
824.0,1070.0,4.0,No,624.0,GLQ,193.0,53.6,510.0,Fin,2002.0,1894.0,Gd,11316.0,80.0,44.0,40.0,5.0,7.0,817.0,102.0,2002.0,2003.0,214900.0
698.0,728.0,3.0,No,535.0,BLQ,155.0,0.0,440.0,Fin,1977.0,1426.0,TA,7950.0,75.0,140.0,0.0,6.0,6.0,690.0,252.0,1977.0,1977.0,159500.0
822.0,843.0,3.0,No,0.0,Unf,813.0,37.0,562.0,RFn,2007.0,1665.0,Gd,8125.0,65.0,209.6,0.0,6.0,7.0,813.0,87.8,2007.0,2007.0,205950.0
1112.0,438.0,2.0,No,812.0,GLQ,280.0,0.0,438.0,Fin,2007.0,1550.0,Gd,8125.0,65.0,100.0,168.0,5.0,7.0,1092.0,131.4,2006.0,2007.0,241000.0
1120.0,0.0,3.0,No,932.0,ALQ,108.0,76.0,544.0,RFn,1961.0,1120.0,Fa,6970.0,85.0,0.0,0.0,5.0,4.0,1040.0,64.4,1961.0,1961.0,129000.0
765.0,600.0,2.0,No,471.0,ALQ,294.0,76.0,440.0,Unf,1971.0,1365.0,TA,1920.0,24.0,376.0,36.0,5.0,5.0,765.0,98.4,1971.0,1971.0,122500.0
1077.0,0.0,2.0,No,0.0,Unf,961.0,75.4,338.0,Unf,1920.0,1077.0,TA,8967.0,60.0,0.0,0.0,2.0,5.0,961.0,0.0,1920.0,1950.0,67000.0
1090.0,0.0,2.0,No,980.0,ALQ,110.0,0.0,450.0,Fin,2005.0,1090.0,TA,7024.0,60.0,0.0,49.0,5.0,5.0,1090.0,108.8,2005.0,2006.0,157000.0
882.0,908.0,3.0,No,633.0,GLQ,240.0,0.0,588.0,RFn,1999.0,1790.0,Gd,9179.0,68.0,158.0,88.0,5.0,7.0,873.0,148.6,1999.0,1999.0,193000.0
1035.0,371.0,3.0,No,0.0,Unf,319.0,83.2,0.0,None,1941.0,1406.0,Fa,7920.0,52.6,0.0,144.0,7.0,6.0,319.0,65.6,1920.0,1950.0,89500.0
1062.0,887.0,3.0,No,750.0,GLQ,300.0,44.8,574.0,Fin,1993.0,1949.0,Gd,9938.0,80.0,246.0,90.0,5.0,7.0,1050.0,77.0,1993.0,1994.0,236000.0
630.0,219.4,1.0,Av,509.0,GLQ,121.0,158.6,286.0,Unf,1970.0,630.0,TA,1477.0,21.0,0.0,0.0,4.0,4.0,630.0,65.6,1970.0,1970.0,80000.0
1360.0,0.0,1.0,Av,1036.0,GLQ,184.0,0.0,565.0,RFn,1984.0,1360.0,Gd,5814.0,54.8,0.0,0.0,5.0,8.0,1220.0,40.8,1984.0,1984.0,187500.0
840.0,534.0,2.0,No,315.0,ALQ,420.0,27.6,338.0,Fin,1967.0,1374.0,TA,5400.0,90.0,0.0,0.0,6.0,4.0,840.0,39.2,1920.0,1950.0,105000.0
1588.0,323.0,3.0,Av,1162.0,ALQ,426.0,53.6,472.0,RFn,1999.0,1588.0,Gd,10264.0,78.0,183.0,29.0,5.0,7.0,1588.0,102.0,1999.0,1999.0,214000.0
860.0,1100.0,4.0,No,625.0,GLQ,235.0,53.6,440.0,Fin,2002.0,1960.0,Gd,7851.0,75.6,47.6,48.0,5.0,6.0,860.0,288.0,2002.0,2002.0,216500.0
892.0,0.0,3.0,No,340.0,Rec,524.0,0.0,264.0,RFn,1966.0,892.0,TA,9477.0,63.0,65.0,0.0,5.0,5.0,864.0,39.2,1966.0,1966.0,110000.0
1535.0,0.0,4.0,None,0.0,None,0.0,0.0,410.0,Unf,1979.0,1535.0,TA,7018.0,64.0,0.0,0.0,5.0,5.0,0.0,39.2,1979.0,1979.0,118964.0
764.0,862.0,2.0,No,0.0,Unf,764.0,0.0,474.0,RFn,2003.0,1626.0,Gd,2628.0,36.0,106.0,27.0,5.0,7.0,764.0,0.0,2003.0,2003.0,175500.0
624.0,720.0,4.0,No,0.0,Unf,624.0,27.6,513.0,Unf,1916.0,1344.0,TA,4571.0,34.0,0.0,0.0,5.0,5.0,624.0,65.6,1916.0,1950.0,98000.0
1776.0,381.8,4.0,No,0.0,Unf,1584.0,0.0,888.0,Unf,1968.0,1776.0,TA,11475.0,85.0,95.0,25.0,5.0,5.0,1584.0,39.2,1958.0,1958.0,110000.0
848.0,0.0,2.0,No,152.0,BLQ,628.0,27.6,539.0,Unf,1962.0,1208.0,TA,6240.0,52.0,0.0,23.0,5.0,4.0,780.0,39.2,1925.0,1950.0,103000.0
1489.0,0.0,3.0,No,0.0,Unf,1489.0,44.8,776.0,RFn,2006.0,1489.0,Gd,11216.0,81.0,0.0,140.0,5.0,8.0,1489.0,77.0,2006.0,2006.0,232600.0
951.0,0.0,2.0,No,285.0,ALQ,666.0,27.6,327.0,Unf,1936.0,951.0,TA,8765.0,50.0,0.0,28.0,6.0,4.0,951.0,39.2,1936.0,1950.0,106500.0
1429.0,0.0,3.0,No,594.0,BLQ,331.0,0.0,572.0,Unf,1960.0,1429.0,Gd,14585.0,69.8,85.0,110.0,6.0,6.0,1144.0,216.0,1960.0,1987.0,181900.0
625.0,625.0,2.0,No,0.0,Unf,625.0,0.0,528.0,RFn,2006.0,1250.0,Gd,4251.0,35.0,0.0,54.0,5.0,7.0,625.0,50.4,2006.0,2007.0,164700.0
954.0,0.0,2.0,No,0.0,Unf,920.0,48.8,240.0,Unf,1938.0,954.0,Fa,6305.0,50.0,0.0,0.0,7.0,5.0,920.0,39.2,1938.0,1950.0,119750.0
999.0,0.0,3.0,No,588.0,ALQ,411.0,31.6,264.0,Unf,1963.0,999.0,Gd,7758.0,74.6,0.0,132.0,7.0,5.0,999.0,91.4,1962.0,2001.0,132500.0
1468.0,0.0,3.0,No,0.0,Unf,1468.0,0.0,898.0,Fin,2008.0,1468.0,Gd,9612.0,74.0,72.0,150.0,5.0,8.0,1468.0,131.4,2008.0,2009.0,244600.0
536.0,576.0,3.0,No,129.0,Rec,175.0,158.6,336.0,Unf,1976.0,1112.0,TA,2592.0,36.0,0.0,0.0,3.0,5.0,536.0,65.6,1976.0,1976.0,85000.0
2234.0,0.0,1.0,No,1904.0,GLQ,312.0,0.0,1166.0,Fin,2009.0,2234.0,Ex,17423.0,63.0,748.0,60.0,5.0,9.0,2216.0,193.0,2008.0,2009.0,501837.0
948.0,0.0,3.0,No,492.0,ALQ,372.0,0.0,248.0,Unf,1954.0,948.0,TA,10215.0,75.0,132.0,0.0,5.0,4.0,864.0,39.2,1954.0,1954.0,111000.0
835.0,0.0,2.0,No,108.0,ALQ,350.0,158.6,366.0,Unf,1920.0,835.0,TA,10625.0,85.0,0.0,0.0,5.0,5.0,458.0,0.0,1920.0,1950.0,83000.0
1004.0,848.0,3.0,Mn,668.0,GLQ,336.0,44.8,660.0,Fin,1999.0,1852.0,Gd,9066.0,73.0,320.0,106.0,5.0,8.0,1004.0,37.6,1999.0,2000.0,230000.0
1003.0,0.0,3.0,Av,819.0,GLQ,184.0,0.0,588.0,Fin,1984.0,1003.0,TA,7937.0,37.0,0.0,0.0,6.0,6.0,1003.0,116.8,1984.0,1984.0,142500.0
1440.0,0.0,4.0,No,133.0,ALQ,1307.0,0.0,0.0,None,1964.0,1440.0,Fa,12108.0,92.0,270.0,0.0,4.0,4.0,1440.0,39.2,1955.0,1955.0,118000.0
1554.0,0.0,2.0,Mn,24.0,GLQ,1530.0,0.0,627.0,RFn,2006.0,1554.0,Gd,4590.0,34.0,108.0,73.0,5.0,8.0,1554.0,56.4,2006.0,2006.0,209500.0
1659.0,0.0,2.0,No,1158.0,GLQ,343.0,28.8,499.0,Fin,2000.0,1659.0,Ex,5664.0,40.0,0.0,59.0,5.0,8.0,1501.0,261.2,2000.0,2000.0,278000.0
1704.0,901.4,3.0,No,1218.0,GLQ,486.0,0.0,772.0,RFn,2008.0,1704.0,Gd,11478.0,98.0,200.0,50.0,5.0,8.0,1704.0,184.0,2007.0,2008.0,306000.0
969.0,0.0,3.0,Av,716.0,BLQ,253.0,48.8,440.0,Unf,1975.0,969.0,TA,10356.0,120.0,0.0,0.0,6.0,5.0,969.0,0.0,1975.0,1975.0,122000.0
1776.0,0.0,3.0,Gd,80.0,GLQ,1652.0,0.0,712.0,Fin,2006.0,1776.0,Gd,15306.0,93.0,100.0,0.0,5.0,8.0,1732.0,168.0,2006.0,2007.0,283463.0
879.0,984.0,4.0,Av,0.0,Unf,879.0,96.8,660.0,Fin,2006.0,1863.0,Gd,14054.0,58.0,0.0,17.0,5.0,7.0,879.0,73.2,2006.0,2006.0,219210.0
849.0,811.0,3.0,No,326.0,LwQ,389.0,0.0,240.0,Unf,1939.0,1660.0,TA,11988.0,74.0,0.0,0.0,7.0,6.0,715.0,98.4,1934.0,1995.0,188700.0
1099.0,0.0,3.0,No,0.0,Unf,1099.0,0.0,352.0,Unf,1999.0,1099.0,Gd,9525.0,75.0,0.0,0.0,6.0,5.0,1099.0,219.2,1995.0,2006.0,144000.0
1291.0,0.0,2.0,Mn,1003.0,GLQ,288.0,0.0,431.0,Unf,1996.0,1291.0,Gd,2887.0,41.2,0.0,0.0,5.0,6.0,1291.0,307.0,1996.0,1997.0,173000.0
1216.0,941.0,4.0,No,445.0,Rec,479.0,88.0,487.0,RFn,1966.0,2157.0,Gd,14200.0,88.0,309.0,66.0,6.0,7.0,924.0,37.6,1966.0,1966.0,226000.0
1509.0,0.0,3.0,Av,783.0,GLQ,678.0,0.0,600.0,RFn,1988.0,1509.0,Gd,10200.0,85.0,219.0,0.0,5.0,6.0,1461.0,64.0,1988.0,1989.0,175000.0
912.0,0.0,2.0,No,312.0,Rec,0.0,0.0,288.0,Unf,1964.0,912.0,TA,7800.0,66.0,0.0,0.0,5.0,5.0,912.0,39.2,1964.0,1964.0,115000.0
962.0,830.0,3.0,No,0.0,Unf,936.0,0.0,451.0,Fin,2000.0,1792.0,TA,10261.0,93.0,318.0,0.0,5.0,6.0,936.0,64.8,2000.0,2000.0,186500.0
1188.0,1152.0,4.0,No,275.0,GLQ,877.0,28.8,252.0,RFn,1941.0,2340.0,Gd,9042.0,66.0,0.0,60.0,9.0,7.0,1152.0,233.2,1941.0,2006.0,266500.0
912.0,0.0,2.0,No,456.0,Rec,456.0,0.0,275.0,RFn,1958.0,912.0,TA,10150.0,70.0,1.0,0.0,5.0,5.0,912.0,39.2,1958.0,1958.0,114500.0
774.0,656.0,3.0,No,0.0,Unf,384.0,0.0,400.0,RFn,2000.0,1430.0,TA,9967.0,76.0,0.0,0.0,5.0,7.0,384.0,24.0,2000.0,2000.0,170000.0
1502.0,0.0,3.0,No,0.0,Unf,1502.0,0.0,644.0,RFn,2009.0,1502.0,Gd,9541.0,79.0,268.0,114.0,5.0,7.0,1502.0,77.0,2009.0,2009.0,233170.0
1133.0,1349.0,4.0,Gd,0.0,Unf,1094.0,0.0,642.0,Fin,2005.0,2482.0,Gd,12665.0,88.0,245.0,39.0,5.0,8.0,1094.0,261.2,2005.0,2006.0,281213.0
1319.0,0.0,3.0,No,428.0,BLQ,0.0,48.8,270.0,Unf,1953.0,1319.0,TA,10634.0,79.0,0.0,0.0,6.0,5.0,608.0,0.0,1953.0,1953.0,123000.0
1360.0,0.0,3.0,No,384.0,ALQ,0.0,58.8,572.0,Unf,1962.0,1360.0,TA,7134.0,60.0,0.0,50.0,5.0,5.0,384.0,64.4,1955.0,1955.0,130000.0
2898.0,0.0,2.0,Av,1165.0,ALQ,0.0,0.0,665.0,Fin,1976.0,2898.0,Gd,15498.0,79.4,0.0,72.0,6.0,8.0,1565.0,151.2,1976.0,1976.0,287000.0
1150.0,0.0,3.0,No,179.0,ALQ,465.0,0.0,300.0,RFn,1959.0,1150.0,TA,7945.0,70.0,0.0,0.0,6.0,5.0,1150.0,200.0,1959.0,1959.0,141000.0
672.0,252.0,2.0,No,348.0,BLQ,324.0,158.6,280.0,Unf,1941.0,924.0,Fa,12180.0,60.0,0.0,0.0,4.0,4.0,672.0,65.6,1941.0,1950.0,80000.0
792.0,0.0,2.0,No,0.0,Unf,768.0,0.0,240.0,Unf,1924.0,792.0,Gd,9022.0,52.0,0.0,0.0,8.0,5.0,768.0,39.2,1924.0,2006.0,109500.0
1047.0,0.0,2.0,No,0.0,Unf,641.0,65.6,273.0,Unf,1954.0,1047.0,TA,10800.0,60.0,0.0,0.0,7.0,4.0,641.0,65.6,1885.0,1995.0,100000.0
1122.0,134.4,2.0,No,144.0,GLQ,172.0,0.0,528.0,Unf,1948.0,1122.0,Gd,12000.0,100.0,0.0,36.0,7.0,5.0,924.0,257.6,1948.0,2005.0,147000.0
2000.0,704.0,4.0,Gd,1410.0,LwQ,542.0,0.0,538.0,Fin,1972.0,2704.0,Ex,13860.0,75.0,0.0,111.0,7.0,8.0,1952.0,186.6,1972.0,1995.0,345000.0
1553.0,1177.0,4.0,Gd,28.0,LwQ,0.0,0.0,576.0,Unf,1987.0,2730.0,Gd,10380.0,86.0,172.0,96.0,5.0,7.0,1502.0,221.0,1986.0,1987.0,301000.0
1800.0,0.0,2.0,No,0.0,Unf,1800.0,0.0,702.0,Fin,2007.0,1800.0,Ex,11923.0,122.0,0.0,136.0,5.0,9.0,1800.0,131.4,2007.0,2007.0,239000.0
848.0,0.0,1.0,Av,662.0,GLQ,186.0,0.0,420.0,RFn,2004.0,848.0,Gd,4438.0,33.0,205.0,0.0,5.0,6.0,848.0,205.6,2004.0,2004.0,149000.0
1026.0,263.8,3.0,No,439.0,GLQ,115.0,0.0,440.0,RFn,1969.0,1026.0,Gd,7930.0,61.0,0.0,48.0,8.0,6.0,1026.0,108.8,1969.0,2005.0,156000.0
1050.0,0.0,3.0,No,915.0,Rec,135.0,31.6,368.0,Unf,1961.0,1050.0,TA,10659.0,79.4,0.0,319.0,6.0,5.0,1050.0,169.4,1961.0,1961.0,136500.0
980.0,140.8,3.0,Av,400.0,LwQ,100.0,31.6,384.0,Fin,1967.0,980.0,TA,9750.0,75.0,0.0,0.0,5.0,5.0,980.0,110.2,1967.0,1967.0,135500.0
1128.0,903.0,3.0,No,804.0,GLQ,324.0,44.8,577.0,Unf,2002.0,2031.0,Gd,9473.0,75.0,142.6,211.0,5.0,8.0,1128.0,0.0,2002.0,2002.0,237000.0
1792.0,0.0,2.0,Gd,1567.0,GLQ,225.0,0.0,874.0,Fin,2003.0,1792.0,Ex,11846.0,72.0,562.0,49.0,5.0,9.0,1792.0,193.0,2003.0,2004.0,374000.0
1268.0,1097.0,3.0,Mn,1163.0,GLQ,89.0,0.0,856.0,Fin,1999.0,2365.0,Gd,9430.0,82.0,673.0,128.0,5.0,8.0,1252.0,186.6,1999.0,1999.0,337000.0
892.0,783.0,3.0,No,0.0,Unf,841.0,29.0,502.0,Fin,1999.0,1675.0,TA,24682.0,57.8,0.0,103.0,5.0,6.0,841.0,101.6,1999.0,1999.0,181000.0
1067.0,0.0,2.0,No,442.0,BLQ,625.0,76.0,436.0,Unf,1996.0,1067.0,Gd,9600.0,60.0,0.0,0.0,7.0,4.0,1067.0,44.4,1950.0,1995.0,128000.0
742.0,742.0,3.0,No,0.0,Unf,742.0,0.0,390.0,Fin,2005.0,1484.0,Gd,12589.0,149.0,0.0,24.0,5.0,6.0,742.0,44.0,2005.0,2005.0,174000.0
1679.0,0.0,3.0,No,1138.0,GLQ,270.0,0.0,575.0,RFn,1994.0,1679.0,Gd,8125.0,65.0,258.0,42.0,5.0,6.0,1408.0,148.6,1994.0,1998.0,193500.0
1640.0,0.0,3.0,No,728.0,BLQ,568.0,88.0,924.0,Unf,1993.0,1640.0,Gd,14778.0,91.2,72.0,0.0,7.0,6.0,1296.0,95.2,1954.0,2006.0,224000.0
1867.0,0.0,2.0,No,379.0,LwQ,470.0,0.0,303.0,Fin,1955.0,1867.0,TA,10708.0,79.4,0.0,0.0,5.0,5.0,1617.0,98.4,1955.0,1993.0,190000.0
716.0,716.0,3.0,No,425.0,Rec,291.0,0.0,432.0,Fin,2004.0,1432.0,Gd,7795.0,71.0,0.0,51.0,5.0,7.0,716.0,98.4,2004.0,2005.0,188500.0
908.0,1020.0,4.0,No,0.0,Unf,1020.0,31.6,440.0,Unf,1910.0,1928.0,Fa,9142.0,69.0,0.0,60.0,8.0,6.0,1020.0,198.8,1910.0,1950.0,137000.0
729.0,717.0,3.0,Gd,604.0,GLQ,125.0,0.0,406.0,Unf,1996.0,1446.0,TA,21872.0,57.0,0.0,22.0,5.0,7.0,729.0,101.6,1996.0,1997.0,175000.0
872.0,0.0,3.0,No,0.0,Unf,858.0,48.8,480.0,Unf,1974.0,872.0,TA,8294.0,70.0,0.0,0.0,5.0,4.0,858.0,39.2,1971.0,1971.0,123000.0
1324.0,776.8,2.0,No,863.0,GLQ,461.0,28.8,550.0,Fin,2006.0,1324.0,Gd,6240.0,48.0,176.0,38.0,5.0,8.0,1324.0,160.2,2006.0,2006.0,254000.0
1567.0,0.0,1.0,Av,1154.0,GLQ,366.0,28.8,648.0,Fin,2006.0,1567.0,Ex,3982.0,53.0,0.0,0.0,5.0,8.0,1520.0,233.2,2006.0,2006.0,264561.0
1050.0,745.0,4.0,No,0.0,Unf,1050.0,31.6,352.0,Unf,1954.0,1795.0,TA,12150.0,81.0,335.0,0.0,5.0,5.0,1050.0,0.0,1954.0,1954.0,131500.0
1113.0,0.0,3.0,No,751.0,BLQ,392.0,0.0,504.0,RFn,1987.0,1113.0,TA,7917.0,74.8,174.0,30.0,7.0,6.0,1143.0,316.0,1976.0,1976.0,148000.0
1559.0,0.0,3.0,No,338.0,Rec,1221.0,0.0,812.0,Unf,1948.0,1559.0,TA,8100.0,90.0,0.0,116.0,6.0,5.0,1559.0,116.2,1948.0,1973.0,153500.0
904.0,0.0,3.0,No,0.0,Unf,876.0,0.0,408.0,Unf,1966.0,904.0,TA,7162.0,61.0,41.0,0.0,7.0,5.0,876.0,39.2,1966.0,1966.0,109900.0
1680.0,0.0,3.0,No,144.0,LwQ,379.0,0.0,583.0,Fin,1998.0,1680.0,Gd,10140.0,78.0,0.0,73.0,5.0,7.0,1650.0,78.0,1998.0,1999.0,213250.0
866.0,902.0,3.0,No,400.0,GLQ,466.0,44.8,603.0,RFn,2005.0,1768.0,Gd,9803.0,75.0,0.0,108.0,5.0,7.0,866.0,37.6,2005.0,2005.0,226700.0
1372.0,1274.0,3.0,Gd,987.0,GLQ,360.0,144.0,656.0,RFn,1993.0,2646.0,Gd,9900.0,90.0,256.0,60.0,5.0,7.0,1347.0,224.6,1993.0,1993.0,260000.0
572.0,539.0,2.0,No,0.0,Unf,572.0,0.0,288.0,Unf,1982.0,1111.0,TA,5700.0,51.8,0.0,0.0,7.0,7.0,572.0,39.2,1926.0,1950.0,116900.0
990.0,0.0,3.0,No,686.0,GLQ,304.0,0.0,672.0,Unf,1996.0,990.0,TA,9245.0,57.0,0.0,0.0,5.0,5.0,990.0,257.6,1994.0,1995.0,145000.0
864.0,0.0,2.0,No,468.0,Rec,396.0,27.6,0.0,None,1941.0,864.0,TA,5604.0,67.0,0.0,0.0,6.0,5.0,864.0,65.6,1925.0,1950.0,98000.0
720.0,0.0,2.0,No,495.0,Rec,225.0,75.4,0.0,None,1954.0,720.0,TA,7879.0,60.0,0.0,523.0,5.0,4.0,720.0,0.0,1920.0,1950.0,34900.0
1442.0,0.0,3.0,No,0.0,Unf,1424.0,0.0,500.0,Fin,1990.0,1442.0,TA,11851.0,99.0,0.0,34.0,5.0,7.0,1424.0,63.2,1990.0,1990.0,180500.0
798.0,116.8,3.0,No,94.0,LwQ,641.0,0.0,220.0,Unf,1949.0,1487.0,TA,8741.0,52.0,0.0,140.0,4.0,6.0,735.0,39.2,1945.0,1950.0,113000.0
1264.0,1312.0,4.0,No,0.0,Unf,1234.0,0.0,666.0,Fin,2006.0,2576.0,Ex,12438.0,82.0,466.0,100.0,5.0,8.0,1234.0,193.0,2006.0,2006.0,361919.0
882.0,0.0,2.0,None,0.0,None,0.0,65.6,308.0,Unf,1956.0,882.0,TA,12702.0,70.0,0.0,45.0,5.0,5.0,0.0,65.6,1956.0,1956.0,97000.0
864.0,0.0,3.0,No,600.0,BLQ,264.0,0.0,576.0,Unf,1980.0,864.0,TA,12735.0,71.4,0.0,0.0,5.0,4.0,864.0,39.2,1972.0,1972.0,111250.0
1542.0,1330.0,4.0,No,896.0,ALQ,434.0,28.8,619.0,Fin,1977.0,2872.0,TA,12227.0,83.4,424.0,282.0,7.0,6.0,1330.0,550.0,1977.0,1995.0,272000.0
952.0,0.0,2.0,Mn,852.0,ALQ,100.0,0.0,840.0,Unf,1988.0,952.0,TA,7350.0,60.0,0.0,0.0,7.0,5.0,952.0,186.2,1951.0,1951.0,139000.0
1436.0,0.0,3.0,Mn,946.0,GLQ,490.0,0.0,484.0,RFn,2004.0,1436.0,Gd,8450.0,65.0,266.0,98.0,5.0,7.0,1436.0,139.0,2004.0,2004.0,210000.0
1008.0,0.0,2.0,No,643.0,BLQ,365.0,31.6,240.0,Unf,1953.0,1008.0,Gd,8923.0,66.0,0.0,18.0,7.0,5.0,1008.0,148.6,1953.0,2006.0,134500.0
1338.0,1296.0,6.0,No,500.0,LwQ,748.0,37.0,968.0,RFn,1969.0,2634.0,TA,11643.0,91.0,368.0,0.0,5.0,5.0,1248.0,138.6,1969.0,1969.0,200000.0
1072.0,213.0,2.0,No,336.0,BLQ,295.0,76.0,240.0,Unf,1948.0,1285.0,TA,8635.0,50.0,0.0,0.0,5.0,5.0,672.0,68.0,1948.0,2001.0,127000.0
1349.0,0.0,3.0,No,0.0,Rec,1349.0,0.0,539.0,Unf,2000.0,1349.0,TA,8450.0,65.0,108.0,55.0,5.0,7.0,1349.0,20.0,2000.0,2001.0,179000.0
804.0,0.0,3.0,No,510.0,BLQ,278.0,48.8,240.0,Unf,1940.0,804.0,Gd,7200.0,60.0,294.0,0.0,7.0,5.0,788.0,39.2,1940.0,1992.0,119000.0
958.0,0.0,2.0,Mn,498.0,BLQ,460.0,0.0,301.0,RFn,1960.0,958.0,TA,12772.0,93.0,0.0,0.0,8.0,6.0,958.0,154.6,1960.0,1998.0,151500.0
1340.0,0.0,3.0,None,0.0,GLQ,0.0,48.8,252.0,Unf,1957.0,1340.0,TA,9060.0,60.0,98.0,0.0,6.0,5.0,0.0,39.2,1957.0,2006.0,120000.0
1122.0,1121.0,4.0,No,700.0,ALQ,0.0,224.0,746.0,RFn,1990.0,2243.0,Gd,13474.0,116.0,246.0,44.0,5.0,7.0,700.0,95.2,1990.0,1991.0,225000.0
1252.0,668.0,4.0,No,57.0,ALQ,554.0,0.0,451.0,Unf,1958.0,1920.0,Gd,13650.0,104.2,0.0,0.0,5.0,5.0,1052.0,24.0,1958.0,1958.0,172500.0
